"rules"	"support"	"confidence"	"lift"	"count"
"{citrus fruit,other vegetables,whole milk,yogurt} => {tropical fruit}"	0.00244026436197255	0.51063829787234	4.86640277090549	24
"{other vegetables,soft cheese,whole milk} => {root vegetables}"	0.00183019827147941	0.529411764705882	4.8570566286216	18
"{beef,sausage} => {root vegetables}"	0.00294865277071683	0.527272727272727	4.83743215739484	29
"{rice,tropical fruit} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{flour,other vegetables,rolls/buns} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{frozen meals,other vegetables,whipped/sour cream} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{beef,waffles,whole milk} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{chicken,frankfurter,other vegetables} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{chicken,fruit/vegetable juice,other vegetables} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{domestic eggs,white bread,yogurt} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{citrus fruit,frozen vegetables,fruit/vegetable juice} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{domestic eggs,pip fruit,whipped/sour cream} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{onions,other vegetables,tropical fruit,whole milk} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{beef,tropical fruit,whole milk,yogurt} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{margarine,tropical fruit,whole milk,yogurt} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{fruit/vegetable juice,whipped/sour cream,whole milk,yogurt} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{pip fruit,rolls/buns,tropical fruit,whole milk} => {root vegetables}"	0.00101677681748856	0.526315789473684	4.82865278868814	10
"{oil,root vegetables,whole milk,yogurt} => {other vegetables}"	0.00142348754448399	0.933333333333333	4.82361184095288	14
"{citrus fruit,root vegetables,tropical fruit,whole milk,yogurt} => {other vegetables}"	0.00142348754448399	0.933333333333333	4.82361184095288	14
"{domestic eggs,herbs} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{curd,hard cheese} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{beef,sliced cheese} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{onions,other vegetables,whipped/sour cream,whole milk} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{margarine,other vegetables,whipped/sour cream,whole milk} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{domestic eggs,fruit/vegetable juice,other vegetables,whole milk} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{domestic eggs,other vegetables,tropical fruit,yogurt} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{rolls/buns,tropical fruit,whipped/sour cream,yogurt} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{rolls/buns,tropical fruit,whipped/sour cream,whole milk} => {root vegetables}"	0.00111845449923742	0.523809523809524	4.8056592039801	11
"{butter,soda,whipped/sour cream} => {other vegetables}"	0.00132180986273513	0.928571428571429	4.79900157645822	13
"{butter,pastry,pip fruit} => {other vegetables}"	0.00132180986273513	0.928571428571429	4.79900157645822	13
"{rice,root vegetables,whole milk,yogurt} => {other vegetables}"	0.00132180986273513	0.928571428571429	4.79900157645822	13
"{rice,whole milk} => {root vegetables}"	0.00244026436197255	0.521739130434783	4.78666450356911	24
"{beef,other vegetables,pip fruit} => {root vegetables}"	0.00122013218098627	0.521739130434783	4.78666450356911	12
"{citrus fruit,fruit/vegetable juice,other vegetables,tropical fruit} => {root vegetables}"	0.00122013218098627	0.521739130434783	4.78666450356911	12
"{citrus fruit,other vegetables,whipped/sour cream,yogurt} => {root vegetables}"	0.00122013218098627	0.521739130434783	4.78666450356911	12
"{pastry,sausage,whole milk,yogurt} => {root vegetables}"	0.00122013218098627	0.521739130434783	4.78666450356911	12
"{fruit/vegetable juice,soft cheese} => {yogurt}"	0.00183019827147941	0.666666666666667	4.77891156462585	18
"{frozen fish,root vegetables,whole milk} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{other vegetables,soft cheese,tropical fruit} => {yogurt}"	0.00142348754448399	0.666666666666667	4.77891156462585	14
"{root vegetables,sliced cheese,whipped/sour cream} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{butter,hamburger meat,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{fruit/vegetable juice,hamburger meat,other vegetables} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{long life bakery product,sausage,tropical fruit} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{chicken,citrus fruit,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{curd,frozen vegetables,tropical fruit} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{curd,margarine,root vegetables} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{curd,domestic eggs,whipped/sour cream} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{curd,pastry,pip fruit} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{curd,root vegetables,sausage} => {yogurt}"	0.00142348754448399	0.666666666666667	4.77891156462585	14
"{bottled water,curd,tropical fruit} => {yogurt}"	0.00142348754448399	0.666666666666667	4.77891156462585	14
"{butter,margarine,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{frozen meals,pip fruit,tropical fruit,whole milk} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{cream cheese,other vegetables,tropical fruit,whole milk} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{butter,domestic eggs,tropical fruit,whole milk} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{bottled water,newspapers,rolls/buns,soda} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{bottled water,other vegetables,tropical fruit,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{pip fruit,root vegetables,soda,whole milk} => {yogurt}"	0.00122013218098627	0.666666666666667	4.77891156462585	12
"{bottled water,soda,tropical fruit,whole milk} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{bottled water,other vegetables,rolls/buns,tropical fruit} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{citrus fruit,other vegetables,root vegetables,whipped/sour cream,whole milk} => {yogurt}"	0.00101677681748856	0.666666666666667	4.77891156462585	10
"{citrus fruit,oil,whole milk} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{oil,other vegetables,whole milk} => {root vegetables}"	0.00264361972547026	0.52	4.77070895522388	26
"{onions,other vegetables,soda} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{butter,frozen vegetables,other vegetables} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{beef,newspapers,whole milk} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{citrus fruit,fruit/vegetable juice,other vegetables,whole milk} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{other vegetables,pip fruit,soda,whole milk} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{other vegetables,rolls/buns,tropical fruit,whole milk,yogurt} => {root vegetables}"	0.00132180986273513	0.52	4.77070895522388	13
"{soft cheese,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00122013218098627	0.923076923076923	4.77060511742593	12
"{citrus fruit,cream cheese,root vegetables} => {other vegetables}"	0.00122013218098627	0.923076923076923	4.77060511742593	12
"{citrus fruit,domestic eggs,whipped/sour cream,whole milk} => {other vegetables}"	0.00122013218098627	0.923076923076923	4.77060511742593	12
"{processed cheese,yogurt} => {tropical fruit}"	0.00132180986273513	0.5	4.76501937984496	13
"{margarine,semi-finished bread} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{ice cream,pip fruit} => {tropical fruit}"	0.00122013218098627	0.5	4.76501937984496	12
"{citrus fruit,misc. beverages} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{fruit/vegetable juice,grapes} => {tropical fruit}"	0.0016268429079817	0.5	4.76501937984496	16
"{frozen dessert,other vegetables,whole milk} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{semi-finished bread,whole milk,yogurt} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{other vegetables,soft cheese,yogurt} => {tropical fruit}"	0.00142348754448399	0.5	4.76501937984496	14
"{grapes,other vegetables,pastry} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{grapes,other vegetables,yogurt} => {tropical fruit}"	0.00142348754448399	0.5	4.76501937984496	14
"{butter,hard cheese,other vegetables} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{bottled water,hygiene articles,whole milk} => {tropical fruit}"	0.00152516522623284	0.5	4.76501937984496	15
"{root vegetables,waffles,yogurt} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{curd,dessert,other vegetables} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{chicken,other vegetables,pip fruit} => {tropical fruit}"	0.00142348754448399	0.5	4.76501937984496	14
"{chocolate,citrus fruit,soda} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{coffee,pastry,yogurt} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{napkins,pip fruit,yogurt} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{citrus fruit,napkins,other vegetables} => {tropical fruit}"	0.00132180986273513	0.5	4.76501937984496	13
"{brown bread,fruit/vegetable juice,root vegetables} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{brown bread,pip fruit,yogurt} => {tropical fruit}"	0.00132180986273513	0.5	4.76501937984496	13
"{domestic eggs,margarine,yogurt} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{butter,root vegetables,yogurt} => {tropical fruit}"	0.00193187595322827	0.5	4.76501937984496	19
"{newspapers,sausage,whole milk} => {tropical fruit}"	0.00152516522623284	0.5	4.76501937984496	15
"{domestic eggs,root vegetables,yogurt} => {tropical fruit}"	0.00183019827147941	0.5	4.76501937984496	18
"{citrus fruit,pip fruit,yogurt} => {tropical fruit}"	0.0016268429079817	0.5	4.76501937984496	16
"{pip fruit,rolls/buns,root vegetables} => {tropical fruit}"	0.0016268429079817	0.5	4.76501937984496	16
"{oil,other vegetables,root vegetables,whole milk} => {tropical fruit}"	0.00132180986273513	0.5	4.76501937984496	13
"{oil,other vegetables,whole milk,yogurt} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{beef,rolls/buns,root vegetables,whole milk} => {tropical fruit}"	0.00142348754448399	0.5	4.76501937984496	14
"{frankfurter,other vegetables,whole milk,yogurt} => {tropical fruit}"	0.00142348754448399	0.5	4.76501937984496	14
"{domestic eggs,whipped/sour cream,whole milk,yogurt} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{other vegetables,pip fruit,root vegetables,whipped/sour cream} => {tropical fruit}"	0.00101677681748856	0.5	4.76501937984496	10
"{other vegetables,root vegetables,whipped/sour cream,yogurt} => {tropical fruit}"	0.00172852058973055	0.5	4.76501937984496	17
"{rolls/buns,whipped/sour cream,whole milk,yogurt} => {tropical fruit}"	0.00152516522623284	0.5	4.76501937984496	15
"{citrus fruit,other vegetables,pip fruit,root vegetables} => {tropical fruit}"	0.00132180986273513	0.5	4.76501937984496	13
"{pastry,rolls/buns,whole milk,yogurt} => {tropical fruit}"	0.00152516522623284	0.5	4.76501937984496	15
"{citrus fruit,other vegetables,rolls/buns,root vegetables} => {tropical fruit}"	0.00111845449923742	0.5	4.76501937984496	11
"{citrus fruit,herbs,whole milk} => {bottled water}"	0.00101677681748856	0.526315789473684	4.76202004551397	10
"{onions,whipped/sour cream,whole milk} => {root vegetables}"	0.00142348754448399	0.518518518518518	4.75711719181868	14
"{beef,pip fruit,whole milk} => {root vegetables}"	0.00152516522623284	0.517241379310345	4.74540015440041	15
"{domestic eggs,tropical fruit,whole milk,yogurt} => {root vegetables}"	0.00152516522623284	0.517241379310345	4.74540015440041	15
"{grapes,onions} => {other vegetables}"	0.00111845449923742	0.916666666666667	4.73747591522158	11
"{hard cheese,oil} => {other vegetables}"	0.00111845449923742	0.916666666666667	4.73747591522158	11
"{dessert,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00111845449923742	0.916666666666667	4.73747591522158	11
"{citrus fruit,cream cheese,whipped/sour cream,whole milk} => {other vegetables}"	0.00111845449923742	0.916666666666667	4.73747591522158	11
"{fruit/vegetable juice,tropical fruit,whipped/sour cream,yogurt} => {other vegetables}"	0.00111845449923742	0.916666666666667	4.73747591522158	11
"{citrus fruit,other vegetables,pork} => {root vegetables}"	0.00172852058973055	0.515151515151515	4.72622682044324	17
"{beef,other vegetables,rolls/buns,whole milk} => {root vegetables}"	0.00172852058973055	0.515151515151515	4.72622682044324	17
"{butter,tropical fruit,whole milk,yogurt} => {root vegetables}"	0.00172852058973055	0.515151515151515	4.72622682044324	17
"{butter,oil} => {root vegetables}"	0.00183019827147941	0.514285714285714	4.71828358208955	18
"{chicken,citrus fruit,other vegetables} => {root vegetables}"	0.00183019827147941	0.514285714285714	4.71828358208955	18
"{citrus fruit,frozen vegetables,whole milk} => {root vegetables}"	0.00183019827147941	0.514285714285714	4.71828358208955	18
"{citrus fruit,other vegetables,soda} => {root vegetables}"	0.00213523131672598	0.51219512195122	4.69910356752821	21
"{fruit/vegetable juice,herbs,whole milk} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{frankfurter,frozen meals,tropical fruit} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{hard cheese,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{butter milk,pork,whole milk} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{butter milk,fruit/vegetable juice,pip fruit} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{coffee,oil,yogurt} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{napkins,onions,root vegetables} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{hamburger meat,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{oil,root vegetables,tropical fruit,yogurt} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{butter,tropical fruit,white bread,yogurt} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{butter,root vegetables,white bread,whole milk} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{butter,soda,whipped/sour cream,whole milk} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{fruit/vegetable juice,tropical fruit,whipped/sour cream,whole milk} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{oil,root vegetables,tropical fruit,whole milk,yogurt} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{citrus fruit,root vegetables,whipped/sour cream,whole milk,yogurt} => {other vegetables}"	0.00101677681748856	0.909090909090909	4.69832322170735	10
"{ham,other vegetables,tropical fruit} => {yogurt}"	0.00172852058973055	0.653846153846154	4.68700941915228	17
"{other vegetables,pip fruit,tropical fruit,whole milk} => {root vegetables}"	0.00244026436197255	0.51063829787234	4.68482057796126	24
"{fruit/vegetable juice,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00193187595322827	0.904761904761905	4.67595025398494	19
"{beef,butter} => {root vegetables}"	0.00294865277071683	0.508771929824561	4.66769769573187	29
"{berries,butter milk} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{berries,cream cheese} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{butter milk,dessert,whole milk} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{cream cheese,curd,root vegetables} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{cream cheese,root vegetables,tropical fruit} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{curd,tropical fruit,whipped/sour cream,whole milk} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{curd,root vegetables,tropical fruit,whole milk} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{other vegetables,rolls/buns,root vegetables,tropical fruit,whole milk} => {yogurt}"	0.00132180986273513	0.65	4.6594387755102	13
"{candy,soda,tropical fruit} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{curd,pastry,tropical fruit} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{cream cheese,other vegetables,pip fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{curd,domestic eggs,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{curd,pip fruit,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{bottled beer,other vegetables,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{brown bread,pip fruit,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{butter,domestic eggs,other vegetables,tropical fruit} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{newspapers,rolls/buns,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{bottled water,other vegetables,root vegetables,tropical fruit,whole milk} => {yogurt}"	0.00111845449923742	0.647058823529412	4.63835534213685	11
"{sliced cheese,tropical fruit,whole milk} => {yogurt}"	0.00183019827147941	0.642857142857143	4.6082361516035	18
"{ham,pip fruit,tropical fruit} => {other vegetables}"	0.0016268429079817	0.888888888888889	4.59391603900274	16
"{onions,root vegetables,tropical fruit} => {other vegetables}"	0.0016268429079817	0.888888888888889	4.59391603900274	16
"{roll products,tropical fruit} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{mustard,shopping bags} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{herbs,other vegetables} => {root vegetables}"	0.00386375190645653	0.5	4.58722014925373	38
"{cat food,pork} => {root vegetables}"	0.00122013218098627	0.5	4.58722014925373	12
"{hard cheese,onions} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{butter,onions} => {root vegetables}"	0.00203355363497712	0.5	4.58722014925373	20
"{beef,dessert} => {root vegetables}"	0.00132180986273513	0.5	4.58722014925373	13
"{chicken,frankfurter} => {root vegetables}"	0.00183019827147941	0.5	4.58722014925373	18
"{frozen dessert,other vegetables,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{canned vegetables,other vegetables,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{domestic eggs,other vegetables,soft cheese} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{frozen meals,other vegetables,whole milk} => {root vegetables}"	0.00183019827147941	0.5	4.58722014925373	18
"{butter,hard cheese,other vegetables} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{candy,whole milk,yogurt} => {root vegetables}"	0.00132180986273513	0.5	4.58722014925373	13
"{other vegetables,sliced cheese,tropical fruit} => {root vegetables}"	0.00152516522623284	0.5	4.58722014925373	15
"{sliced cheese,tropical fruit,whole milk} => {root vegetables}"	0.00142348754448399	0.5	4.58722014925373	14
"{other vegetables,sliced cheese,yogurt} => {root vegetables}"	0.00152516522623284	0.5	4.58722014925373	15
"{oil,other vegetables,rolls/buns} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{beef,hamburger meat,whole milk} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{other vegetables,sugar,yogurt} => {root vegetables}"	0.00142348754448399	0.5	4.58722014925373	14
"{chicken,citrus fruit,domestic eggs} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{chicken,other vegetables,tropical fruit} => {root vegetables}"	0.00183019827147941	0.5	4.58722014925373	18
"{beef,newspapers,other vegetables} => {root vegetables}"	0.0016268429079817	0.5	4.58722014925373	16
"{beef,whipped/sour cream,whole milk} => {root vegetables}"	0.00172852058973055	0.5	4.58722014925373	17
"{beef,pastry,rolls/buns} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{beef,other vegetables,shopping bags} => {root vegetables}"	0.00122013218098627	0.5	4.58722014925373	12
"{frankfurter,sausage,tropical fruit} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{bottled water,butter,other vegetables} => {root vegetables}"	0.00183019827147941	0.5	4.58722014925373	18
"{domestic eggs,fruit/vegetable juice,other vegetables} => {root vegetables}"	0.00172852058973055	0.5	4.58722014925373	17
"{domestic eggs,tropical fruit,whipped/sour cream} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{chicken,domestic eggs,other vegetables,whole milk} => {root vegetables}"	0.00122013218098627	0.5	4.58722014925373	12
"{other vegetables,tropical fruit,white bread,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{beef,other vegetables,soda,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{domestic eggs,other vegetables,pork,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{butter,domestic eggs,whole milk,yogurt} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{citrus fruit,newspapers,other vegetables,whole milk} => {root vegetables}"	0.00101677681748856	0.5	4.58722014925373	10
"{domestic eggs,whipped/sour cream,whole milk,yogurt} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{domestic eggs,other vegetables,tropical fruit,whole milk} => {root vegetables}"	0.00152516522623284	0.5	4.58722014925373	15
"{fruit/vegetable juice,other vegetables,whipped/sour cream,whole milk} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{bottled water,fruit/vegetable juice,other vegetables,whole milk} => {root vegetables}"	0.00111845449923742	0.5	4.58722014925373	11
"{other vegetables,rolls/buns,tropical fruit,whole milk} => {root vegetables}"	0.00203355363497712	0.5	4.58722014925373	20
"{citrus fruit,root vegetables,tropical fruit,whole milk} => {other vegetables}"	0.00315200813421454	0.885714285714286	4.57750919600631	31
"{other vegetables,rice,root vegetables} => {yogurt}"	0.00142348754448399	0.636363636363636	4.56168831168831	14
"{frozen meals,pip fruit,whole milk} => {yogurt}"	0.00142348754448399	0.636363636363636	4.56168831168831	14
"{pip fruit,sliced cheese,whole milk} => {yogurt}"	0.00142348754448399	0.636363636363636	4.56168831168831	14
"{frozen vegetables,fruit/vegetable juice,other vegetables,whole milk} => {yogurt}"	0.00142348754448399	0.636363636363636	4.56168831168831	14
"{fruit/vegetable juice,other vegetables,whipped/sour cream,whole milk} => {yogurt}"	0.00142348754448399	0.636363636363636	4.56168831168831	14
"{citrus fruit,pastry,root vegetables} => {other vegetables}"	0.00152516522623284	0.882352941176471	4.56013724459831	15
"{frozen vegetables,whipped/sour cream,whole milk,yogurt} => {other vegetables}"	0.00152516522623284	0.882352941176471	4.56013724459831	15
"{frozen vegetables,root vegetables,whole milk,yogurt} => {other vegetables}"	0.00152516522623284	0.882352941176471	4.56013724459831	15
"{curd,hygiene articles,whole milk} => {yogurt}"	0.00122013218098627	0.631578947368421	4.52738990332975	12
"{curd,sausage,whipped/sour cream} => {yogurt}"	0.00122013218098627	0.631578947368421	4.52738990332975	12
"{margarine,pastry,rolls/buns} => {yogurt}"	0.00122013218098627	0.631578947368421	4.52738990332975	12
"{ham,other vegetables,tropical fruit,whole milk} => {yogurt}"	0.00122013218098627	0.631578947368421	4.52738990332975	12
"{citrus fruit,curd,other vegetables,whole milk} => {yogurt}"	0.00122013218098627	0.631578947368421	4.52738990332975	12
"{other vegetables,soda,UHT-milk} => {bottled water}"	0.00101677681748856	0.5	4.52391904323827	10
"{bottled beer,sausage,soda} => {bottled water}"	0.00111845449923742	0.5	4.52391904323827	11
"{rice,root vegetables,yogurt} => {other vegetables}"	0.00142348754448399	0.875	4.52213610089333	14
"{cream cheese,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00142348754448399	0.875	4.52213610089333	14
"{root vegetables,whipped/sour cream,white bread} => {other vegetables}"	0.00142348754448399	0.875	4.52213610089333	14
"{beef,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00142348754448399	0.875	4.52213610089333	14
"{cream cheese,curd,other vegetables} => {yogurt}"	0.00172852058973055	0.62962962962963	4.51341647770219	17
"{dog food,tropical fruit} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{butter milk,waffles} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{mayonnaise,other vegetables,root vegetables} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{cat food,citrus fruit,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{frankfurter,sliced cheese,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{cream cheese,tropical fruit,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{frozen vegetables,soda,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{butter,curd,pastry} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{napkins,tropical fruit,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{citrus fruit,soda,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{ham,other vegetables,pip fruit,tropical fruit} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{frozen vegetables,other vegetables,root vegetables,whipped/sour cream} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{frozen vegetables,other vegetables,whipped/sour cream,whole milk} => {yogurt}"	0.00152516522623284	0.625	4.48022959183673	15
"{curd,other vegetables,pip fruit,tropical fruit} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{citrus fruit,curd,tropical fruit,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{margarine,other vegetables,tropical fruit,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{newspapers,other vegetables,rolls/buns,tropical fruit} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{fruit/vegetable juice,other vegetables,pip fruit,whole milk} => {yogurt}"	0.00152516522623284	0.625	4.48022959183673	15
"{fruit/vegetable juice,other vegetables,pastry,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{pastry,root vegetables,tropical fruit,whole milk} => {yogurt}"	0.00101677681748856	0.625	4.48022959183673	10
"{other vegetables,rolls/buns,tropical fruit,whole milk} => {yogurt}"	0.0025419420437214	0.625	4.48022959183673	25
"{frozen vegetables,onions,root vegetables} => {other vegetables}"	0.00132180986273513	0.866666666666667	4.47906813802768	13
"{oil,root vegetables,tropical fruit,whole milk} => {other vegetables}"	0.00132180986273513	0.866666666666667	4.47906813802768	13
